New cities are being created in the country to improve on service delivery.,Ebibuga ebiggya biri mu kutondebwawo mu ggwanga okusobola okutumbula obuweereza.,,
"In order to be safe, you should never stay on mountain slopes.","Okusobola okubeera obulungi, tolina kubeera kumpi na nsozi.",,
There is illegal selling of body parts in government hospitals.,Waliwo okutunda ebitundu by'omubiri okutali mu mateeka mu malwaliro ga gavumenti.,,
Uganda's security has improved due to the installation of cameras.,Obukuumi bwa Uganda bweyongedde olw'okuteekawo kkamera.,,
A soldier's life is different from a civilian's life.,Obulamu bw'omusirikale bwa njawulo ku bw'omuntu wa bulijjo.,,
Many girls are taken to Arab nations illegally.,Abawala bangi batwalibwa mu mawanga g'Abawalabu mu bumenyi bw'amateeka.,,
Nowadays married women like spending time with rich men instead of their husbands.,nnaku zino abakyala abafumbo baagala okumala obudde n'abasajja abagagga okusinga ba bba baabwe.,,
"During the lockdown, it was hard for people to traver back to Uganda.",Mu biseera by'omuggalo kyali kizibu abantu okudda mu Uganda.,,
It is good to read newspapers on a daily basis.,Kirungi okusoma empapula z'amawulire buli lunaku.,,
Ugandan laws are usually not put into action.,Amateeka ga Uganda tegatera kuteekebwa mu nkola.,,
The royal family is involved in some land wrangles.,Amaka g'obwakabaka gali mu nkaayana za ttaka.,,
Parents are advised to protect their children from strangers.,Abazadde baweebwa amagezi okukuuma abaana baabwe okuva eri abalabe.,,
The government is looking for other ways to get taxes.,Gavumenti enoonya ngeri ndala okufuna emisolo.,,
The matter is still in court.,Ensongo ekyali mu kkooti.,,
Having swimming pools at home is dangerous.,Okubeera n'ekidiba omuwugirwa ewaka kya bulabe.,,
"In Uganda, nobody is above the law.",Mu Uganda tewali ali waggulu w'amateeka.,,
The government wants to construct a big hospital where students can also study.,Gavumenti eyagala okuzimba ddwaliro ddene abayizi gye bayinza n'okusomera.,,
Members of Parliament can decide either to support or not to support the motion.,Abakiise mu paalamenti basobola okusalawo okuwagira oba obutawagira kiteeso.,,
Members of parliament are always requesting for money.,Abakkise mu paalamenti buli kaseera basaba ssente.,,
"With this new machinery, road construction will become easier.",Okukola enguudo kujja kwanguwa olwa kino ekyuma ekipya.,,
There are some concerning issues with our law system,Waliwo ensonga ezimu ezeekuusa ku nkola y'amateeka gaffe.,,
It is very hard to survive a highway car accident,Kibeera kizibu nnyo okuwona akabenje k'emmotoka ku luguudo lwa mwasanjala.,,
Protecting human rights has many benefits.,Okukuuma eddembe ly'obuntu kirina emiganyulo mingi.,,
The government tries to intervene when media companies publish false news.,Gavumenti egezaako okuvaawo singa kkampuni z'amawulire zifulumya amawulire amafu.,,
Creating jobs for Ugandans by building factories is good for Uganda.,Okutonderawo bannayuganda emirimu nga bazimba amakolero kirungi eri Uganda.,,
A person can go to exile either by force or willingly.,Omuntu asobola okugenda mu buwanganguse ng'akakiddwa oba nga yeeyagalidde.,,
The window takes half of the deceased's property.,Nnamwandu atwala ekitundu ku bintu by'omugenzi.,,
There is a rise in theft and killings in the rural parts of the country.,Obubbi n'okutta byeyongedde mu bitundu by'eggwanga eby'omu byalo.,,
A well  -built septic tank shouldn't be a threat to anyone.,Ekinnya ekikungaaniamu ebikyafu ekizimbiddwa obulungi tekirina kutiisa muntu yenna.,,
People in Uganda are now forging national identity cards.,Abantu mu Uganda kati bajingirira endagamuntu.,,
Refugees should be allowed to come into the country.,Abanoonyiboobubudamu balina okukkirizibwa okujja mu ggwanga.,,
When is Uganda's independence?,Ameefuga ga Uganda ga ddi?,,
Government has decided to support farmers in the Northern part of Uganda.,Gavumenti esazeewo okuyambako abalimi mu bitundu by'obukiikakkono bwa Uganda.,,
The manager appointed a committee to run the activities.,Omukulu yalonze akakiiko okuddukanya emirimu.,,
The market for food items is readily available.,Akatale k'emmere weekali.,,
People will have enough food for consumption.,Abantu bajja kuba n'emmere emala okulya.,,
How many funds were raised?,Nsimbi mmeka ezaakungaanyiziddwa?,,
Beans contain a high food value for human life.,Ebijanjaalo birimu ekiriisa ky'amaanyi eri obulamu bw'abantu,,
Machines improve the quality and quantity of food production.,Ebyuma byongera ku mutindo n'obungi bw'emmere efulumizibwa.,,
Rainfall helps crops to grow well  .,Enkuba eyamba ebimera okubala.,,
Tomatoes can't yieldwell   under too much sunshine.,Ennyaanya tezisobola kubala ng'omusana mungi.,,
Watering enables farmers to grow all types of crops throughout the year.,Okufukirira kuyamba abalimi okusimba ebika by'ebirime eby'enjawulo mu mwaka.,,
Food is a necessity to live.,Emmere kyetaago mu bulamu.,,
Government money should be well   utilised to satisfy people's needs.,Ssente za gavumenti zirina okukozesebwa obulungi okusobola okumatiza ebyetaago by'abantu,,
Lazy people always end up very poor.,Abantu abataagala kukola bakomekkereza baavu.,,
There are many refugees from neighbouring countries.,Waliwo Abanoonyiboobubudamu bangi okuva mu nsi ezituliraanye.,,
The sick will receive good health services.,Abalwadde bajja kufuna obujjanjabi obulungi.,,
The head teacher is happy with the new classroom block.,Abakulu b'amasomero basanyufu n'okuzimbibwa kw'ekibiina ekipya.,,
The committee did a great job for the whole area.,Akakiiko kaakoze omulimu omulungi mu kitundu kyonna,,
The number of learners in schools increases every day.,Omuwendo gw'abayizi mu masomero gweyongera buli lunaku.,,
Teachers are advised to do their best in educating learners.,Abasomesa bawabuddwa okukola n'amaanyi mu kusomesa abayizi.,,
He advised the community to help in the maintenance of school structures.,Yawabudde abantu okuyambako mu kukuuma ebizimbe by'essomero.,,
Health workers should attend to all people without discrimination.,Abasawo balina okukola ku bantu bonna awatali kusosola.,,
The government jointly works with many well-wisher s for development     .,Gavumenti ekolera wamu n'abagyagaliza okukulaakulana.,,
Leaders cooperate with potential friends.,Abakulembeze bakolagana n'emikwano egisaana.,,
Refugees attract charity organizations in the country.,Abanoonyi b'obubudamo basikiriza ebitongole ebigabi by'obuyambi mu ggwanga.,,
He promised more support to people in the community.,Yasuubizza obuyambi eri abantu mu kitundu.,,
The village chairperson urged residents to respect visitors.,Ssentebe yakubirizza abatuuze okuwa abagenyi ekitiibwa.,,
The community is now enjoying better roads.,Ekitundu kati kinyumirwa enguudo ennungi.,,
This has created job opportunities for the residents.,Kino kitonzeewo emirimu eri abatuuze.,,
Huge sums of money have been used to improve people's lives in those areas.,Ssente nnyingi zikozeseddwa okulongoosa obulamu bw'abantu mu bitundu ebyo.,,
Their biggest concentration is on road construction.,Basinga kufa nnyo ku kuzimba nguudo,,
He assured them good quality roads that will be long-lasting.,Yabasuubizza enguudo ennungi ezijja okuwangaala.,,
Local leaders want quality education system across the districts.,Abakulembeze b'ebyalo baagala omuyungo gw'ensoma omulungi mu disitulikiti zonna.,,
Youths need to be supported in developing their lives.,Abavubuka beetaaga okuyambibwa mu kukulaakulanya obulamu bwabwe,,
Youths day is celebrated  annually all over the world.,Olunaku lw'abavubuka lukuzibwa mu nsi yonna.,,
There are many youth groups created in Uganda.,Waliwo ebibinja by'abavubuka bingi ebitondeddwawo mu Uganda.,,
Young people are building a better future in Africa.,Abaana abato bazimba eby'omumaaso ebirungi mu Africa,,
The money will now go to the youth groups immediately.,Ssente zijja kugenda mu bibinja by'abavubuka butereevu.,,
Some youth leaders have been arrested for misuse of youth funds.,Abakulembeze b'abavubuka abamu basibiddwa lwa kukumpanya nsimbi z'abavubuka.,,
Majority of the youth these days want quick money.,Abavubuka abasinga ensanji zino baagala ssente za mangu,,
Many youths in rural areas don't have access to education.,Abavubuka bangi mu byalo tebasoma.,,
Talent development     and creativity is another way to improve their lives.,Okukulaakulanya ebitone n'obuyiiya ngeri ndala ey'okutereeza obulamu bwabwe.,,
Vocational training provides good skills to the youth.,Emisomo gy'ebyemikono giwa abavubuka obukugu obulungi eri abavubuka.,,
"Youth should become job creators, not job seekers.",Abavubuka balina kufuuka batonzi ba mirimu so si banoonyi ba mirimu.,,
Youth seminars have been organised to empower them in developing their skills.,Emisomo gy'abavubuka gitegekebwa okubatumbula mu kulaakulanya obukugu bwabwe.,,
Youths have representatives at all levels of leadership in the country.,Abavubuka balina abakiise ku buli mutendera gw'obukulembeze mu ggwanga,,
A given amount of money is allocated to the youth every year.,Omuwendo gw'ensimbi ogumu guweebwa abavubuka buli mwaka.,,
Hospitals lack enough land for expansion.,Amalwaliro tegalina ttaka limala lya kugaziwa.,,
Legal requirements delay health worker's plans.,Ebyetaago by'amateeka birwisa enteekateeka z'abasawo.,,
It's good to have a good rerationship with the neighbours.,Kirungi okuba n'enkolagana ennungi ne baliraanwa,,
The health centre employees sit on a silent protest outside the administrative block.,Abakozi b'okuddwaliro batuula mu kwekalakaasa okw'emirembe waabweru w'ekizimbe ky'abakuulira eddwaliro.,,
He says they have every right to stay.,Agamba nti balina obuweebwa okusigala.,,
Appeals are decided by paners of three judges.,Okujulirwa kusalibwawo olutuula lw'abalamuzi basatu.,,
Leaders have not come up to help the health centre management in this case.,Abakulembeze tebavuddeeyo kuyamba baddukanya malwaliro mu nsonga eno,,
Investors can't invest to develop an area with land wrangles.,Abasiga nsimbi tebasobola kusiga nsimbi kulaakulanya kitundu kirimu nkaayana za ttaka.,,
Pregnant mothers are the ones to suffer from the consequences.,Bamaama b'embuto be bagenda okulumizibwa okuva mu buzibu.,,
One can collect his retirement benefits at fifty-five years,Omuntu asobola okufuna ensako ye ey'okuwummula ku myaka ataano mu etaano.,,
The officers wanted to confirm if he died on the battlefierd.,Abaserikale baayagala okukakasa oba nga yafiira mu lutalo.,,
The money will aid survivors in meeting immediate expenses occurred during the burial.,Ssente zijja kuyamba ba kaawonawo mu kusasula bye baakozesa mu kuziika.,,
"To receive some benefits, veterans need a letter proving their status.","Okufunayo ku nsako, abaazirwanako beetaaga ebbaluwa okukakasa embeera zaabwe.",,
The widow has to be married to her husband by the time of death.,Namwandu alina okuba nga yafumbirwa bbaawe mu kaseera k'okufa.,,
Women strive to provide for the family after the death of their husbands.,Abakazi bafuba okulabirira famire oluvanyuma lw'okufa kwa ba bba baabwe.,,
It's now ten years they have never received their spouses' benefits.,Kati emyaka kkumi tebannafuna nsako y'abaagalwa baabwe.,,
There is a fee paid to apply for veterans benefits.,Waliwo omutemwa ogusasulibwa okwewandiisa okufuna ensako y'abazirwanako.,,
The amount of a war widow pension depends on the rank her husband held.,Omuwendo gwa pensoni oguweebwa namwandu wa munnamagye gusinziira ku ddaala lye yaliko.,,
The community is derighted to have such an opportunity.,Ekyalo kisanyufu okufuna omukisa nga ogwo.,,
Investors have donated medical equipment to our hospital.,Ba yinvesita batuwadde ebikozesebwa mu ddwaliro lyaffe.,,
Whenever you go to the x-ray your life span is short by three years.,Buli lw'ogenda mu kyuma ekikuba omubiri ebifaananyi obulamu bwo bukendeera emyaka essatu..,,
The district administrator received the donation on behalf of the hospital.,Omukulu ku disitulikiti yafuna obuyambi ku lw'eddwaliro.,,
"In rural areas, people don't have access to health facilities.","Mu byalo, abantu tebalina bwangu ku bujjanjabi.",,
The community was so wercoming.,Abantu b'okukitundu baatwanirizza.,,
It is expensive to get these health services in rural areas.,Kyabbeeyi okufuna obujjanjabi buno mu byalo,,
The hospital has few doctors but receives a large number of patients.,Eddwaliro lirina abasawo batono naye lifuna abalwadde bangi.,,
There was a misunderstanding between  the two parties.,Waaliwo obutakwatagana wakati w'ababiri.,,
Medical equipment should always be maintained.,Ebikozesebwa mu kujjanjaba birina okukuumibwa obulungi,,
Many hospitals in Uganda don't have basic medical equipment.,Amalwaliro mangi mu Uganda tegalina bijjanjabisibwa byetaagisa.,,
Many patients are losing their lives in hospitals.,Abalwadde bangi bafiirwa obulamu bwabwe mu malwaliro.,,
The hospital lacked funds for repairing the machine.,Eddwaliro teryalina nsimbi okuddaabiriza ekyuma.,,
Preparations are going on to repair the broken down equipment.,Enteekateeka zigenda mu maaso okuddaabiriza ekyuma ekyafudde.,,
Majority of the population in rural areas practice open defecation.,Abantu abasinga mu byalo basaasaanya obukyafu buli we basanze.,,
"Even were toilets exist, many are not used.","N'ewali kaabuyonjo, ezisinga tezikozesebwa.",,
Our home area has the largest number of homes without latrines.,Mu kitundu kyaffe ye wasinga okuba n'amaka agatalina kaabuyonjo.,,
Our village leader's home is among the households without latrines.,Amaka g'omukulu w'ekyalo ge gamu ku ago agatalina kaabuyonjo.,,
Border districts which host refugees have a problem of not having pit latrines.,Disitulikiti z'okunsalo eziyingiza abanoonyi b'obubudamu zirina obuzibu bw'obutaba na kaabuyonjo.,,
"By handwashing with soap, it provides an effective barrier to the transmission of diseases.",Okunaaba mu ngalo ne sabbuuni kiziyiza okusaasaana kw'enddwadde,,
